,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Independent University, Bangladesh",,,,,,,,,,,,,,
Tally Sheet For Spring 2020,,,,,,,,,,,,,,
"Undergraduate, Dhaka Campus",,,,,,,,,,,,,,
SCHOOL_TITLE,COFFER_COURSE_ID,COFFERED_WITH,SECTION,CREDIT_HOUR,CAPACITY,ENROLLED,ROOM_ID,ROOM_CAPACITY,BLOCKED,COURSE_NAME,FACULTY_FULL_NAME,STRAT_TIME,END_TIME,ST_MW
SELS,BCB103L,BCB103L,1,1,21,21,BC4017A-S,25,-1,Introductory Chemistry I Lecture Lab,6042-DR M Kabir Uddin,11:20,12:50,R
SELS,BCB104,BCB104,1,3,15,0,A4L04-S,20,B-0,Introductory Chemistry II Lecture,T001-00 TBA TBA,17:00,18:30,MW
SELS,BCB104L,BCB104L,1,1,15,0,FT-S,50,B-0,Introductory Chemistry II Lecture Lab,T001-00 TBA TBA,15:20,16:50,W
SELS,BCB202,BCB202,1,3,25,0,A4L04-S,20,B-0,Organic Chemistry II Lecture,T001-00 TBA TBA,15:20,16:50,MW
SELS,BCB202L,BCB202L,1,1,25,24,BC4017B-S,25,-1,Organic Chemistry II Lecture Lab,6042-DR M Kabir Uddin,13:40,15:10,R
SELS,BCB203,BCB203,1,3,35,0,FT-S,50,B-0,Cell Biology,T001-00 TBA TBA,9:40,11:10,MW
SELS,BCB204,BCB204,1,3,30,0,CSCLab2-S,30,B-0,Molecular Genetics,T001-00 TBA TBA,13:40,15:10,ST
SELS,BCB205,BCB205,1,3,40,11,C4002-S,20,-1,Metabolism,6011-MS Ms. Mahina Tabassum Mitul,13:40,15:10,MW
SELS,BCB206,"BIO303,BCB206",1,3,35,22,C4004-S,40,-1,Molecular Biology,6011-MS Ms. Mahina Tabassum Mitul,17:00,18:30,ST
SELS,BCB207,BCB207,1,3,15,0,BC4017A-S,25,B-0,Biochemical Techniques Lab,T001-00 TBA TBA,11:20,12:50,ST
SELS,BCB301,"BCB301,BIO209",1,3,20,16,C3007-S,20,-1,Immunology,6063-MR Richard Malo,15:20,16:50,ST
SELS,BCB302,"BIO211,BCB302",1,3,35,27,BC10018-S,50,-1,Enzymology,6049-DR Syed Saleheen Qadri,13:40,15:10,ST
SELS,BCB303,"BCB303,BIO301",1,3,35,23,BC9015-S,25,-1,"Experimental Design, Research Methods and Biostatistics",6054-DR Sabrina Moriom Elias,8:00,9:30,ST
SELS,BCB304,"BCB304,BIO307",1,3,25,19,BC10017-S,25,-1,Recombinant DNA Technology,6011-MS Ms. Mahina Tabassum Mitul,15:20,16:50,MW
SELS,BCB305,"BIO304,BCB305",1,3,25,23,BC4017A-S,25,-1,Molecular Biology Lab,6054-DR Sabrina Moriom Elias,11:20,12:50,MW
SELS,BCB306,"BCB306,BIO302",1,3,20,6,C4002-S,20,-1,"Genomics, Proteomics and Bioinformatics",6054-DR Sabrina Moriom Elias,9:40,11:10,ST
SELS,BCB307,"BCB307,BIO306",1,3,15,0,C3003-S,30,B-0,Biotechnology and Genetic Engineering: Concepts and Applications,T001-00 TBA TBA,17:00,18:30,MW
SELS,BCB308,"BCB308,BIO414",1,3,20,10,C5002-S,20,-1,Endocrinology,6049-DR Syed Saleheen Qadri,11:20,12:50,ST
SELS,BCB309,BCB309,1,3,40,0,A4L04-S,20,B-0,Plant Biochemistry and Biotechnology,T001-00 TBA TBA,13:40,15:10,MW
SELS,BCB401,"BIO401,BCB401",1,3,15,12,C2006-S,20,-1,Readings in Biochemistry,6064-MR Md. Daud Hossain Khan,15:20,16:50,ST
SELS,BCB402,"BIO402,BCB402",1,3,15,11,C6004-S,40,-1,Student Symposium in Biochemistry,6002-MR Syed A. K. Shifat Ahmed,13:40,15:10,MW
SELS,BCB405,BCB405,1,3,18,0,C2002-S,20,B-0,Virology,T001-00 TBA TBA,8:00,9:30,MW
SELS,BCB407,BCB407,1,3,15,0,FT-S,50,B-0,Microbial Biotechnology,T001-00 TBA TBA,8:00,9:30,ST
SELS,BCB412,"BCB412,BIO417",1,3,15,8,BC4017B-S,25,-1,Cellular and Molecular Neurobiology,6011-MS Ms. Mahina Tabassum Mitul,15:20,16:50,ST
SELS,BCB413,"BCB413,BIO418",1,3,15,6,C3006-S,20,-1,Molecular Biology of Cancer,6064-MR Md. Daud Hossain Khan,8:00,9:30,ST
SELS,BCB414,"BCB414,BIO419",1,3,15,13,BC4017A-S,25,-1,Developmental Biology,6063-MR Richard Malo,9:40,11:10,ST
SELS,BCB415,"BCB415,BIO421",1,3,20,18,BC4010-S,25,-1,Epigenetics,6064-MR Md. Daud Hossain Khan,9:40,11:10,MW
SLASS,BDS109,BDS109,1,3,45,41,BC7026-S,50,-1,Bangladesh 1971 through the Lenses,2255-MS Momtaz Parvin Mumu,9:40,11:10,MW
SLASS,BDS109,BDS109,2,3,45,44,BC7002-S,50,-1,Bangladesh 1971 through the Lenses,2255-MS Momtaz Parvin Mumu,15:20,16:50,ST
SLASS,BDS109,BDS109,3,3,45,44,BC7002-S,50,-1,Bangladesh 1971 through the Lenses,2393-MS Janina Islam Abir,9:40,11:10,ST
SLASS,BDS109,BDS109,4,3,47,47,BC7002-S,50,-1,Bangladesh 1971 through the Lenses,2442-MS Mushfeqa Islam,13:40,15:10,ST
SLASS,BDS109,BDS109,5,3,45,45,BC5002-S,50,-1,Bangladesh 1971 through the Lenses,2481-DR Zahed-Ur- Rahman,11:20,12:50,MW
SLASS,BDS109,BDS109,6,3,45,26,BC7002-S,50,-1,Bangladesh 1971 through the Lenses,2492-MS Naureen Rahim,17:00,18:30,ST
SLASS,BDS109,BDS109,7,3,45,45,BC7002-S,50,-1,Bangladesh 1971 through the Lenses,2481-DR Zahed-Ur- Rahman,15:20,16:50,MW
SELS,BIO100,BIO100,1,3,46,46,BC10014-S,50,-1,Discoveries in Biology,6053-MS Saadia Shareen,11:20,12:50,ST
SELS,BIO100,BIO100,2,3,58,57,BC10014-S,50,-1,Discoveries in Biology,6053-MS Saadia Shareen,13:40,15:10,ST
SELS,BIO100,BIO100,3,3,45,44,BC10014-S,50,-1,Discoveries in Biology,6064-MR Md. Daud Hossain Khan,13:40,15:10,MW
SELS,BIO100,BIO100,4,3,45,31,BC10015-S,50,-1,Discoveries in Biology,5596-MS Zareen Tasnim Tapti,13:40,15:10,MW
SELS,BIO100,BIO100,5,3,46,46,BC10014-S,50,-1,Discoveries in Biology,6053-MS Saadia Shareen,9:40,11:10,ST
SELS,BIO100,BIO100,6,3,45,45,BC10014-S,50,-1,Discoveries in Biology,6053-MS Saadia Shareen,9:40,11:10,MW
SELS,BIO100,BIO100,7,3,45,0,BCTBA2-S,50,B-0,Discoveries in Biology,T001-00 TBA TBA,15:20,16:50,MW
SELS,BIO100,BIO100,8,3,45,0,BCTBA4-S,50,B-0,Discoveries in Biology,T001-00 TBA TBA,8:00,9:30,ST
SELS,BIO100,BIO100,9,3,45,0,BCTBA3-S,50,B-0,Discoveries in Biology,T001-00 TBA TBA,15:20,16:50,ST
SELS,BIO100,BIO100,10,3,10,0,BC001-S,50,B-0,Discoveries in Biology,T001-00 TBA TBA,15:20,16:50,MW
SELS,BIO100,BIO100,11,3,45,0,FT-S,50,B-0,Discoveries in Biology,T001-00 TBA TBA,13:40,15:10,ST
SELS,BIO100,BIO100,12,3,45,0,A4L04-S,20,B-0,Discoveries in Biology,T001-00 TBA TBA,8:00,9:30,MW
SELS,BIO100,BIO100,13,3,45,0,BCTBA4-S,50,B-0,Discoveries in Biology,T001-00 TBA TBA,17:00,18:30,ST
SELS,BIO101,BIO101,1,3,20,8,BC10017-S,25,-1,Environmental Biology,5199-DR Shahima Islam,9:40,11:10,MW
SELS,BIO101L,BIO101L,1,1,20,8,BLab-S,50,-1,Environmental Biology Lab,5199-DR Shahima Islam,9:40,11:10,R
SELS,BIO102,BIO102,1,3,50,46,BC10015-S,50,-1,Biology & Society,6002-MR Syed A. K. Shifat Ahmed,11:20,12:50,ST
SELS,BIO102,BIO102,2,3,20,0,BCTBA2-S,50,B-0,Biology & Society,T001-00 TBA TBA,11:20,12:50,ST
SELS,BIO102L,BIO102L,1,1,50,46,BC4017A-S,25,0,Biology & Society Lab,6002-MR Syed A. K. Shifat Ahmed,13:40,15:10,T
SELS,BIO102T,BIO102T,1,1,20,0,BC10018-S,50,B-0,Biology & Society Tutorial,T001-00 TBA TBA,13:40,15:10,R
SELS,BIO105,BIO105,1,3,20,0,BCTBA2-S,50,B-0,General Chemistry,T001-00 TBA TBA,13:40,15:10,MW
SELS,BIO105L,BIO105L,1,1,20,0,FT-S,50,B-0,General Chemistry Lab,T001-00 TBA TBA,11:20,12:50,R
SELS,BIO206,BIO206,1,3,15,2,BC4017C-S,25,-1,Organic Chemistry Laboratory,6042-DR M Kabir Uddin,17:00,18:30,MW
SELS,BIO210,BIO210,1,1,15,1,BC4017B-S,25,-1,"Departmental Seminar Series in Biotechnology, Health and Development",6064-MR Md. Daud Hossain Khan,9:40,11:10,R
SELS,BIO450,BIO450,1,3,10,1,BC4017A-S,25,-1,Senior Project,6064-MR Md. Daud Hossain Khan,17:00,18:30,R
SELS,BIO452,BIO452,1,3,10,4,C2003-S,20,-1,Internship in Biochemistry,6064-MR Md. Daud Hossain Khan,8:00,9:30,MW
SLASS,BLA101,BLA101,1,3,50,24,BC7002-S,50,-1,Bangla Literature and Art,2446-DR Muhammad Shajjad Ahsan,8:00,9:30,MW
SLASS,BLA101,BLA101,2,3,50,39,BC3002-S,50,-1,Bangla Literature and Art,2446-DR Muhammad Shajjad Ahsan,9:40,11:10,MW
SLASS,BNG201,BNG201,1,3,30,24,BC8013-S,25,-1,Bangla Literature,2388-DR Lutfor Rahman,8:00,9:30,ST
SLASS,BNG201,BNG201,2,3,30,30,BC8014-S,25,-1,Bangla Literature,2388-DR Lutfor Rahman,13:40,15:10,ST
SLASS,BNG201,BNG201,3,3,30,30,BC4013-S,25,-1,Bangla Literature,2388-DR Lutfor Rahman,15:20,16:50,ST
SLASS,BNG201,BNG201,4,3,30,30,C5004-S,40,-1,Bangla Literature,2427-MR Shaikh Mahfuzur Rahman,11:20,12:50,MW
SLASS,BNG201,BNG201,5,3,30,28,C4005-S,40,-1,Bangla Literature,2427-MR Shaikh Mahfuzur Rahman,15:20,16:50,MW
SLASS,BNG201,BNG201,6,3,30,22,C5005-S,40,-1,Bangla Literature,2427-MR Shaikh Mahfuzur Rahman,17:00,18:30,MW
SLASS,BPH101,BPH101,1,3,50,46,BC7002-S,50,-1,Bangladesh Political History,2398-MR Sayed Abu Touab Shakir,13:40,15:10,MW
SLASS,BPH101,BPH101,2,3,50,46,BC5002-S,50,-1,Bangladesh Political History,2398-MR Sayed Abu Touab Shakir,15:20,16:50,MW
SLASS,BPH101,BPH101,3,3,50,36,BC7002-S,50,-1,Bangladesh Political History,2398-MR Sayed Abu Touab Shakir,17:00,18:30,MW
SBE,BUS201,BUS201,1,3,35,31,BC2011-S,50,-1,Introduction to Business,3251-MS Farzana Chowdhury,8:00,9:30,ST
SBE,BUS201,BUS201,2,3,35,31,BC2011-S,50,-1,Introduction to Business,3251-MS Farzana Chowdhury,8:00,9:30,MW
SBE,BUS201,BUS201,3,3,35,35,C5004-S,40,-1,Introduction to Business,3423-MR Arifur Rahman Khan,13:40,15:10,ST
SBE,BUS201,BUS201,4,3,35,34,BC2012-S,50,-1,Introduction to Business,3465-MS Kashfia Ameen,15:20,16:50,ST
SBE,BUS201,BUS201,5,3,35,35,C5004-S,40,-1,Introduction to Business,3442-MR Anwar Zahid,9:40,11:10,ST
SBE,BUS201,BUS201,6,3,35,11,BC2010-S,50,-1,Introduction to Business,3512-MR Kazi Md. Jamshed,17:00,18:30,MW
SBE,BUS201,BUS201,7,3,35,35,C5005-S,40,-1,Introduction to Business,3525-MS Afnan Ashfaque,11:20,12:50,ST
SBE,BUS201,BUS201,8,3,35,34,BC2012-S,50,-1,Introduction to Business,3525-MS Afnan Ashfaque,13:40,15:10,MW
SBE,BUS201,BUS201,9,3,35,9,BC2011-S,50,-1,Introduction to Business,3403-MR Awal Al Kabir,17:00,18:30,ST
SBE,BUS201,BUS201,10,3,35,35,C5004-S,40,-1,Introduction to Business,3609-MR Wahidul Sheikh,15:20,16:50,MW
SBE,BUS202,BUS202,1,3,40,40,BC2010-S,50,-1,Business Mathematics,3135-DR Abul Bashar,15:20,16:50,MW
SBE,BUS202,BUS202,2,3,40,39,BC2013-S,50,-1,Business Mathematics,3465-MS Kashfia Ameen,13:40,15:10,MW
SBE,BUS202,BUS202,3,3,40,40,BC2012-S,50,-1,Business Mathematics,3465-MS Kashfia Ameen,13:40,15:10,ST
SBE,BUS202,BUS202,4,3,40,38,BC2011-S,50,-1,Business Mathematics,3528-MR Md. Mamunur Rashid,17:00,18:30,MW
SBE,BUS202,BUS202,5,3,40,40,BC2011-S,50,-1,Business Mathematics,3534-DR Md. Abdus Salam Akanda,9:40,11:10,MW
SBE,BUS202,BUS202,6,3,40,29,BC2012-S,50,-1,Business Mathematics,3534-DR Md. Abdus Salam Akanda,8:00,9:30,MW
SBE,BUS202,BUS202,7,3,40,31,BC2012-S,50,-1,Business Mathematics,3545-DR Mohammad Osman Gani,8:00,9:30,ST
SBE,BUS202,BUS202,8,3,41,41,BC2013-S,50,-1,Business Mathematics,3545-DR Mohammad Osman Gani,9:40,11:10,ST
SBE,BUS202,BUS202,9,3,41,41,BC2013-S,50,-1,Business Mathematics,3579-MS Seeratus Sabah,11:20,12:50,ST
SBE,BUS202,BUS202,10,3,40,39,BC2010-S,50,-1,Business Mathematics,3579-MS Seeratus Sabah,15:20,16:50,ST
SBE,BUS360,BUS360,1,3,48,48,BC2013-S,50,-1,Introduction to Business Law,3159-BAR Sarah Hassan,8:00,9:30,ST
SBE,BUS360,BUS360,2,3,48,48,BC2014-S,50,-1,Introduction to Business Law,3159-BAR Sarah Hassan,9:40,11:10,ST
SBE,BUS360,BUS360,3,3,48,47,BC2011-S,50,-1,Introduction to Business Law,3323-MS Qantara Khaleda Khan,15:20,16:50,ST
SBE,BUS360,BUS360,4,3,48,48,BC2012-S,50,-1,Introduction to Business Law,3358-MR Mr. Iftekhar Mahfuz,17:00,18:30,ST
SBE,BUS360,BUS360,5,3,48,48,BC2014-S,50,-1,Introduction to Business Law,3358-MR Mr. Iftekhar Mahfuz,11:20,12:50,ST
SBE,BUS360,BUS360,6,3,49,49,BC2011-S,50,-1,Introduction to Business Law,3525-MS Afnan Ashfaque,11:20,12:50,MW
SBE,BUS360,BUS360,7,3,48,48,BC2012-S,50,-1,Introduction to Business Law,3579-MS Seeratus Sabah,9:40,11:10,MW
SBE,BUS485,BUS485,1,3,54,54,BC2009-S,50,-1,Business Research Methods,3149-DR Nadim Jahangir,15:20,16:50,ST
SBE,BUS485,BUS485,2,3,53,53,BC2009-S,50,-1,Business Research Methods,3149-DR Nadim Jahangir,13:40,15:10,ST
SBE,BUS485,BUS485,3,3,53,51,BC2014-S,50,-1,Business Research Methods,3185-MR Mohammed Sohel Islam,13:40,15:10,ST
SBE,BUS485,BUS485,4,3,50,37,BC2013-S,50,-1,Business Research Methods,3376-MR Naheem Mahtab,9:40,11:10,MW
SBE,BUS485,BUS485,5,3,50,49,BC3008-S,50,-1,Business Research Methods,3372-DR Samiul Parvez Ahmed,13:40,15:10,MW
SELS,CHE101,CHE101,1,3,20,18,C3006-S,20,-1,Concepts in Chemistry,5252-DR Sadia Nazneen Karobi,13:40,15:10,MW
SELS,CHE101,CHE101,2,3,20,18,BC10017-S,25,-1,Concepts in Chemistry,5252-DR Sadia Nazneen Karobi,13:40,15:10,ST
SELS,CHE101L,CHE101L,1,1,20,15,ESLAB-S,50,-1,Concepts in Chemistry Lab,5252-DR Sadia Nazneen Karobi,15:20,16:50,W
SELS,CHE101L,CHE101L,2,1,20,19,ESLAB-S,50,-1,Concepts in Chemistry Lab,5252-DR Sadia Nazneen Karobi,15:20,16:50,T
SLASS,CHI101,CHI101,1,3,30,27,BC8014-S,25,-1,Elementary Chinese-I,2453-MR MMA Rahman Nahid,8:00,9:30,ST
SETS,CIS101,CIS101,1,3,33,31,BC4043-S,30,-1,Fundamentals of Computer System,4404-DR Hasina Mamtaz,8:00,9:30,ST
SETS,CIS101,CIS101,2,3,33,32,BC4043-S,30,-1,Fundamentals of Computer System,4348-MR Md. Abu Sayed,11:20,12:50,ST
SETS,CIS101,CIS101,3,3,33,33,BC4043-S,30,-1,Fundamentals of Computer System,4330-MR AKM Monzurul Islam,8:00,9:30,MW
SETS,CIS101,CIS101,4,3,33,33,BC4043-S,30,-1,Fundamentals of Computer System,4375-MR Mustafa Nizamul Aziz,11:20,12:50,MW
SETS,CIS101,CIS101,5,3,33,32,BC4043-S,30,-1,Fundamentals of Computer System,4409-MS Ajmiri Sabrina Khan,13:40,15:10,ST
SETS,CIS101,CIS101,6,3,33,32,BC4043-S,30,-1,Fundamentals of Computer System,4330-MR AKM Monzurul Islam,17:00,18:30,ST
SETS,CIS101,CIS101,7,3,33,33,BC4043-S,30,-1,Fundamentals of Computer System,4373-MS Romasa Qasim,13:40,15:10,MW
SETS,CIS101,CIS101,8,3,33,30,BC4043-S,30,-1,Fundamentals of Computer System,4376-MR Sanzar Adnan Alam,17:00,18:30,MW
SETS,CIS101,CIS101,9,3,35,0,CSCLab2-S,30,B-0,Fundamentals of Computer System,T001-00 TBA TBA,8:00,9:30,ST
SETS,CIS101,CIS101,10,3,45,44,GPLab-S,50,-1,Fundamentals of Computer System,4330-MR AKM Monzurul Islam,11:20,12:50,ST
SETS,CIS101,CIS101,11,3,30,0,BC001-S,50,B-0,Fundamentals of Computer System,T001-00 TBA TBA,8:00,9:30,MW
SETS,CIS101,CIS101,12,3,45,45,GPLab-S,50,-1,Fundamentals of Computer System,4348-MR Md. Abu Sayed,11:20,12:50,MW
SETS,CIS101L,CIS101L,1,1,33,31,BC4043-S,30,0,Labwork for CIS101,4404-DR Hasina Mamtaz,9:40,11:10,S
SETS,CIS101L,CIS101L,2,1,33,32,BC4043-S,30,0,Labwork for CIS101,4348-MR Md. Abu Sayed,9:40,11:10,T
SETS,CIS101L,CIS101L,3,1,33,33,BC4043-S,30,0,Labwork for CIS101,4330-MR AKM Monzurul Islam,9:40,11:10,M
SETS,CIS101L,CIS101L,4,1,33,33,BC4043-S,30,-1,Labwork for CIS101,4375-MR Mustafa Nizamul Aziz,9:40,11:10,W
SETS,CIS101L,CIS101L,5,1,33,32,BC4043-S,30,0,Labwork for CIS101,4409-MS Ajmiri Sabrina Khan,15:20,16:50,S
SETS,CIS101L,CIS101L,6,1,33,33,BC4043-S,30,-1,Labwork for CIS101,4330-MR AKM Monzurul Islam,15:20,16:50,T
SETS,CIS101L,CIS101L,7,1,33,33,BC4043-S,30,-1,Labwork for CIS101,4373-MS Romasa Qasim,15:20,16:50,M
